country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime
RO,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),False,47.11,-38.13,RO_NTS,Transmission,RO,Romania,Transmission,Transmission,UA,Ukraine,,,,,,,Jun  5 2024  6:23PM
RO,PRD-00162,Production (RO),False,50.16942361,-44.83163449,Production,Production,RO,Romania,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,PRD-00162,Production,,,Jun  5 2024  6:23PM
RO,UGS-00013,VIP Romgaz UGS (RO),False,52.09958038,-46.61283459,RO_NTS,Transmission,RO,Romania,Storage,Storage,RO,Romania,RO-SSO-0004,DEPOGAZ PLOIESTI,UGS-00013,VIP Romgaz UGS (RO),,,Jun  5 2024  6:23PM
RO,UGS-00013,VIP Romgaz UGS (RO),False,52.09958038,-46.61283459,Storage,Storage,RO,Romania,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,UGS-00013,VIP Romgaz UGS (RO),,,Jun  5 2024  6:23PM
RO,UGS-00332,UGS Targu Mures,False,46.09927119,-39.34581777,Storage,Storage,RO,Romania,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,UGS-00332,Targu Mures UGS,,,Jun  5 2024  6:23PM
RO,UGS-00332,UGS Targu Mures,False,46.09927119,-39.34581777,RO_NTS,Transmission,RO,Romania,Storage,Storage,RO,Romania,RO-SSO-0002,Depomures,UGS-00332,UGS Targu Mures,,,Jun  5 2024  6:23PM
RO,UGS-00327,UGS Cetatea de Balta,False,43.16146408,-43.76834184,Storage,Storage,RO,Romania,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,UGS-00327,UGS Cetatea de Balta,,,Jun  5 2024  6:23PM
LV,FNC-00205,Latvia domestic consumption,False,52.82,35.8,Joint Bal Zone EE/LV,Transmission,LV,Latvia,Final Consumers,Final Consumers,LV,Latvia,,,,,,,Jun  5 2024  6:23PM
LV,ITP-00054,Kiemenai,False,43.29,29.65,Joint Bal Zone EE/LV,Transmission,LV,Latvia,Lithuania,Transmission,LT,Lithuania,LT-TSO-0001,Amber Grid,ITP-00054,Kiemenai,,,Jun  5 2024  6:23PM
LV,ITP-00053,Karksi,False,57.91951176,44.86563868,Joint Bal Zone EE/LV,Transmission,LV,Latvia,Joint Bal Zone EE/LV,Transmission,EE,Estonia,,,,,,,Jun  5 2024  6:23PM
LV,ITP-00100,Korneti,False,63.9,43.23,Joint Bal Zone EE/LV,Transmission,LV,Latvia,Transmission,Transmission,EE,Estonia,,,,,,,Jun  5 2024  6:23PM
LV,ITP-00493,Luhamaa,False,59.5,40.04,Joint Bal Zone EE/LV,Transmission,LV,Latvia,Transmission,Transmission,EE,Estonia,EE-TSO-0001,Elering,ITP-00493,Luhamaa,,,Jun  5 2024  6:23PM
LV,ITP-00493,Luhamaa,False,59.5,40.04,Joint Bal Zone EE/LV,Transmission,LV,Latvia,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,ITP-00493,Luhamaa,,,Jun  5 2024  6:23PM
LV,UGS-00029,Incukalns (LV),True,41.26160892,34.0,Joint Bal Zone EE/LV,Transmission,LV,Latvia,,,,,,,,,,,Jun  5 2024  6:23PM
LV,UGS-00029,Incukalns (LV),True,41.26160892,34.0,,,,,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,UGS-00029,Incukalns - entry,,,Jun  5 2024  6:23PM
LV,PRD-00242,Latvia production point,False,46.35888056,25.09363643,Production,Production,LV,Latvia,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,PRD-00242,LV domestic production,,,Jun  5 2024  6:23PM
